GDAY_DS,T_ID,VS_T_ID,TB_SC,P_ID,AB,RBI,RUN,HIT,H2,H3,HR,BB,KK
200801,SK,KT,T,68868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200801,SK,KT,T,63450,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200801,WO,SS,T,64657,4.0,4.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0
200801,WO,SS,T,65586,5.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0
200801,WO,SS,T,66354,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
200801,WO,SS,T,79456,5.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
200801,WO,SS,T,65898,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
200801,WO,SS,T,75125,4.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0
200801,WO,SS,T,78168,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0
200801,WO,SS,T,65399,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
200801,WO,SS,T,50357,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200801,WO,SS,T,67341,5.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0
200801,WO,SS,T,79365,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
200801,WO,SS,T,99998,6.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
200801,WO,SS,T,64300,4.0,2.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0
200801,WO,SS,T,67304,6.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0
200801,SS,WO,B,69418,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
200801,SS,WO,B,60288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200801,SS,WO,B,64266,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
200801,SS,WO,B,64793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200801,SS,WO,B,64499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200801,SS,WO,B,69453,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
200801,SS,WO,B,64407,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
200801,SS,WO,B,79402,2.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0
200801,SS,WO,B,66409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200801,SS,WO,B,75566,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0
200801,SS,WO,B,62409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200801,SS,WO,B,62415,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200801,SS,WO,B,62404,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200801,SS,WO,B,50458,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
200801,SK,KT,T,76802,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
200801,SK,KT,T,71837,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200801,OB,NC,T,50202,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200801,OB,NC,T,79240,5.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
200801,OB,NC,T,63257,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
200801,OB,NC,T,78224,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
200801,LT,HT,B,78513,3.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
200801,LT,HT,B,77532,4.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0
200801,LT,HT,B,60523,4.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0
200801,HH,LG,T,63704,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
200801,HH,LG,T,69766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200801,HH,LG,T,78756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200801,HH,LG,T,99990,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200801,HH,LG,T,69737,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
200801,HH,LG,T,62700,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
200801,HH,LG,T,60343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200801,HH,LG,T,61700,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200801,HH,LG,T,78288,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
200801,HH,LG,T,74729,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200801,LT,HT,B,68525,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
200801,HH,LG,T,71752,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200801,HH,LG,T,68743,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
200801,HH,LG,T,74163,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
200801,LG,HH,B,69100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200801,LG,HH,B,79150,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200801,LG,HH,B,64115,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200801,LG,HH,B,61102,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
200801,LG,HH,B,50165,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
200801,LG,HH,B,66113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200801,LG,HH,B,65207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200801,LG,HH,B,77564,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0
200801,LG,HH,B,76290,5.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0
200801,LG,HH,B,79192,5.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
200801,LG,HH,B,79109,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
200801,LG,HH,B,66108,5.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0
200801,HH,LG,T,50730,4.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0
200801,LT,HT,B,50506,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
200801,LT,HT,B,71564,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200801,LT,HT,B,76249,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200801,OB,NC,T,67207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200801,OB,NC,T,69209,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
200801,OB,NC,T,79215,5.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
200801,NC,OB,B,60566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200801,NC,OB,B,62907,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
200801,NC,OB,B,73306,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
200801,NC,OB,B,63963,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200801,NC,OB,B,69992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200801,NC,OB,B,50923,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0
200801,NC,OB,B,68912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200801,LT,HT,B,62556,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200801,NC,OB,B,78813,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200801,NC,OB,B,62931,4.0,3.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0
200801,NC,OB,B,74465,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0
200801,NC,OB,B,62934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200801,NC,OB,B,62925,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
200801,LT,HT,B,62558,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200801,HT,LT,T,64560,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
200801,HT,LT,T,78603,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200801,NC,OB,B,76232,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
200801,HT,LT,T,72443,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200801,HT,LT,T,78629,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0
200801,HT,LT,T,62864,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
200801,HT,LT,T,69652,4.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
200801,HT,LT,T,62265,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
200801,HT,LT,T,73209,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200801,HT,LT,T,64646,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200801,HT,LT,T,69636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200801,NC,OB,B,76849,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
200801,NC,OB,B,62947,5.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0
200802,LT,HT,B,76249,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
200802,HT,LT,T,69652,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200802,HT,LT,T,65464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200802,HT,LT,T,78603,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
200802,HT,LT,T,64560,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
200802,LT,HT,B,62558,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
200802,LT,HT,B,65506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200802,HT,LT,T,69636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200802,LT,HT,B,62556,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
200802,HT,LT,T,78629,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200802,LT,HT,B,68525,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
200802,LT,HT,B,71564,3.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0
200802,LT,HT,B,78513,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200802,LT,HT,B,61566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200802,LT,HT,B,77532,4.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0
200802,LT,HT,B,61204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200802,LT,HT,B,60523,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
200802,HT,LT,T,72443,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
200802,LT,HT,B,50506,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
200802,HT,LT,T,78643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200802,OB,NC,T,50202,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200802,HT,LT,T,66606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200802,OB,NC,T,63257,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
200802,OB,NC,T,71842,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
200802,OB,NC,T,62244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200802,OB,NC,T,64213,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
200802,SS,WO,B,69418,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200802,SS,WO,B,62415,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
200802,SS,WO,B,79402,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200802,SS,WO,B,64499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200802,SS,WO,B,62404,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200802,SS,WO,B,66838,5.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0
200802,SS,WO,B,64407,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200802,SS,WO,B,69453,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200802,SS,WO,B,60288,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
200802,SS,WO,B,66409,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200802,SS,WO,B,50458,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200802,WO,SS,T,78168,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200802,WO,SS,T,64300,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
200802,WO,SS,T,99998,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
200802,WO,SS,T,67341,4.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0
200802,WO,SS,T,79365,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200802,WO,SS,T,75125,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200802,WO,SS,T,65898,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200802,WO,SS,T,67304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200802,WO,SS,T,65586,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
200802,WO,SS,T,64657,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0
200802,OB,NC,T,79231,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0
200802,OB,NC,T,74206,6.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
200802,WO,SS,T,65399,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200802,OB,NC,T,75334,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
200802,OB,NC,T,79240,5.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
200802,HT,LT,T,62864,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200802,HT,LT,T,62265,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200802,HT,LT,T,64646,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200802,NC,OB,B,76849,6.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0
200802,NC,OB,B,63920,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200802,NC,OB,B,78813,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
200802,NC,OB,B,62934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200802,NC,OB,B,62947,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
200802,NC,OB,B,62925,5.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
200802,NC,OB,B,62931,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200802,NC,OB,B,63963,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0
200802,HT,LT,T,73209,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
200802,NC,OB,B,62907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200802,NC,OB,B,68912,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200802,OB,NC,T,78224,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200802,OB,NC,T,76267,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200802,OB,NC,T,69209,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200802,OB,NC,T,79215,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
200802,OB,NC,T,77248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200802,NC,OB,B,60566,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200802,NC,OB,B,76232,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200802,NC,OB,B,73306,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200802,NC,OB,B,63903,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200802,NC,OB,B,74465,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
200802,OB,NC,T,67207,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
200804,HT,LG,B,72443,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200804,HT,LG,B,78629,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
200804,HT,LG,B,66614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200804,HT,LG,B,66606,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,HT,LG,B,78643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200804,HT,LG,B,69636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,HT,LG,B,62265,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200804,HT,LG,B,73209,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
200804,HT,LG,B,63722,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
200804,HT,LG,B,64646,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
200804,LG,HT,T,65207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,LG,HT,T,79109,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
200804,LG,HT,T,64115,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,LG,HT,T,79192,4.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0
200804,LG,HT,T,76290,4.0,5.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0
200804,LG,HT,T,66113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,LG,HT,T,77564,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200804,LG,HT,T,63913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,HT,LG,B,65653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,LG,HT,T,50165,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
200804,LG,HT,T,66108,5.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0
200804,HT,LG,B,69652,4.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
200804,KT,WO,T,64012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,HT,LG,B,78603,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
200804,LG,HT,T,78217,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
200804,WO,KT,B,99998,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
200804,WO,KT,B,67341,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
200804,WO,KT,B,65399,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200804,WO,KT,B,75125,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
200804,WO,KT,B,79456,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200804,WO,KT,B,67304,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200804,WO,KT,B,65898,4.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0
200804,WO,KT,B,64657,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200804,KT,WO,T,64868,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
200804,KT,WO,T,76313,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
200804,KT,WO,T,67025,2.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0
200804,KT,WO,T,68050,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
200804,KT,WO,T,74339,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
200804,KT,WO,T,64166,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
200804,KT,WO,T,73113,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
200804,KT,WO,T,78548,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
200804,KT,WO,T,62802,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,KT,WO,T,77243,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200804,KT,WO,T,64006,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
200804,HT,LG,B,64560,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
200804,HT,LG,B,65464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,LG,HT,T,78135,4.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
200804,OB,SS,B,69209,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
200804,LG,HT,T,71184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200804,WO,KT,B,78168,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
200804,OB,SS,B,75334,4.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
200804,OB,SS,B,78224,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200804,OB,SS,B,79240,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200804,OB,SS,B,76267,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200804,OB,SS,B,62244,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,OB,SS,B,74206,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
200804,OB,SS,B,79231,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200804,OB,SS,B,63257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,OB,SS,B,79215,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
200804,SS,OB,T,62415,5.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0
200804,SS,OB,T,62404,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
200804,SS,OB,T,75566,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
200804,SS,OB,T,66409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,SS,OB,T,66838,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
200804,SS,OB,T,74540,1.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0
200804,SS,OB,T,64407,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
200804,SS,OB,T,69403,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
200804,SS,OB,T,64499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200804,SS,OB,T,50458,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200804,SS,OB,T,69418,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
200804,LT,SK,T,76249,5.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
200804,LT,SK,T,68518,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200804,LT,SK,T,79608,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
200804,LG,HT,T,79150,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
200804,LG,HT,T,69100,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
200804,SK,LT,B,50854,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
200804,SK,LT,B,62895,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200804,SK,LT,B,75847,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200804,SK,LT,B,64890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,SK,LT,B,67872,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200804,SK,LT,B,77463,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
200804,SK,LT,B,61743,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,SK,LT,B,64260,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200804,SK,LT,B,68868,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200804,SK,LT,B,76812,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200804,SK,LT,B,65869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,SK,LT,B,76802,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200804,LT,SK,T,60523,6.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
200804,LT,SK,T,64504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200804,LT,SK,T,77532,5.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
200804,LT,SK,T,78513,4.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0
200804,LT,SK,T,71564,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
200804,LT,SK,T,68525,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
200804,LT,SK,T,50506,3.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0
200804,LG,HT,T,61102,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
200804,WO,KT,B,64300,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200805,KT,WO,T,78548,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200805,OB,SS,B,69209,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
200805,NC,HH,T,62925,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200805,NC,HH,T,76232,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200805,NC,HH,T,62947,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
200805,NC,HH,T,63963,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
